Numero de radar;Type de radar;Date de mise en service;VMA ;Latitude; Longitude
14027;Radar discriminant;2018-09-05T12:20;80;46.197;1.78434
14028;Radar discriminant;2018-09-05T12:20;80;44.871;-0.6426
14029;Radar discriminant;2018-09-05T12:20;80;49.4168;1.04682
14030;Radar discriminant;2018-09-05T12:20;50;43.827;3.3157
14031;Radar discriminant;2018-09-05T12:20;80;43.608;1.4101
14032;Radar discriminant;2018-09-05T12:20;80;45.695;4.8309
14033;Radar discriminant;2018-09-05T12:20;80;45.671884;4.772833
14034;Radar discriminant;2018-09-05T12:20;70;45.195;6.6222
14035;Radar discriminant;2018-09-05T12:20;90;49.47274;1.02779
14036;Radar discriminant;2018-09-05T12:20;80;45.67;0.0328
14037;Radar discriminant;2018-09-05T12:20;80;46.46028;0.26737
14038;Radar discriminant;2018-09-05T12:20;90;45.235;1.5126
14039;Radar discriminant;2018-09-05T12:20;80;45.971;2.1899
14040;Radar discriminant;2018-09-05T12:20;80;43.663;0.6237
14041;Radar discriminant;2018-09-05T12:20;90;45.17387;5.38752
14042;Radar discriminant;2018-09-05T12:20;80;43.67753;-1.25692
14043;Radar discriminant;2018-09-05T12:20;80;43.85228;-1.11816
14044;Radar discriminant;2018-09-05T12:20;80;46.8815;0.1417
14045;Radar discriminant;2018-09-05T12:20;90;43.13936;0.31168
14046;Radar discriminant;2018-09-05T12:20;80;43.6077;1.31941
14047;Radar discriminant;2018-09-05T12:20;90;46.1489;6.15028
14048;Radar discriminant;2018-09-05T12:20;80;43.97436;4.86708
14049;Radar discriminant;2018-09-05T12:20;90;43.1907;3.06719
14050;Radar discriminant;2018-09-05T12:20;90;43.1919;2.4151
14051;Radar discriminant;2018-09-05T12:20;90;43.192543;2.3697
14052;Radar discriminant;2018-09-05T12:20;80;43.6353;1.42083
14053;Radar discriminant;2018-09-05T12:20;80;51.01468;2.38797
14054;Radar discriminant;2018-09-05T12:20;80;50.998;2.28695
14055;Radar discriminant;2018-09-05T12:20;80;49.36362;3.48006
14056;Radar discriminant;2018-09-05T12:20;80;49.42835;1.05613
14057;Radar discriminant;2018-09-05T12:20;90;49.78055;1.7445
14058;Radar discriminant;2018-09-05T12:20;90;49.7861;1.4865
14059;Radar discriminant;2018-09-05T12:20;90;49.01541;2.1454
14060;Radar discriminant;2018-09-05T12:20;80;49.05936;2.28263
14061;Radar discriminant;2018-09-05T12:20;80;43.590861;1.399065
14062;Radar discriminant;2018-09-05T12:20;50;43.710541;7.201861
14063;Radar discriminant;2018-09-05T12:20;80;49.74339;2.67662
14064;Radar discriminant;2018-09-05T12:20;80;43.64658;1.46013
14065;Radar discriminant;2018-09-05T12:20;80;45.9092;-0.9653
14066;Radar discriminant;2018-09-05T12:20;90;47.0883;4.7556
14067;Radar discriminant;2018-09-05T12:20;80;48.59375;-1.41286
14068;Radar discriminant;2018-09-05T12:20;80;47.114235;2.611574
14069;Radar discriminant;2018-09-05T12:20;80;50.44641;2.83944
14070;Radar discriminant;2018-09-05T12:20;80;43.58519;1.49663
14071;Radar discriminant;2018-09-05T12:20;80;50.68421;3.13346
14072;Radar discriminant;2018-09-05T12:20;80;47.3168;5.07991
14073;Radar discriminant;2018-09-05T12:20;90;49.091;5.2326
14074;Radar discriminant;2018-09-05T12:20;90;47.645962;5.180054
14075;Radar discriminant;2018-09-05T12:20;90;48.9207;-1.08303
14076;Radar discriminant;2018-09-05T12:20;80;50.4347;2.8484
14077;Radar discriminant;2018-09-05T12:20;90;47.302985;4.50281
14078;Radar discriminant;2018-09-05T12:20;90;47.302835;4.503231
14079;Radar discriminant;2018-09-05T12:20;80;48.66478;-1.3671
14080;Radar discriminant;2018-09-05T12:20;80;48.59631;-1.40713
14081;Radar discriminant;2018-09-05T12:20;80;48.425255;-0.299788
14082;Radar discriminant;2018-09-05T12:20;90;50.424217;3.01685
14083;Radar discriminant;2018-09-05T12:20;80;49.45061;-1.34994
14084;Radar discriminant;2018-09-05T12:20;90;47.038745;3.139964
14085;Radar discriminant;2018-09-05T12:20;80;46.935;4.6691
14086;Radar discriminant;2018-09-05T12:20;90;45.5784;5.82376
14087;Radar discriminant;2018-09-05T12:20;80;45.85361;3.11472
14088;Radar discriminant;2018-09-05T12:20;80;46.285;2.40286
14089;Radar discriminant;2018-09-05T12:20;80;43.59722;4.76084
14090;Radar discriminant;2018-09-05T12:20;80;48.50718;1.463404
14091;Radar discriminant;2018-09-05T12:20;80;48.50736;1.46338
14092;Radar discriminant;2018-09-05T12:20;80;47.29333;-1.74453
14093;Radar discriminant;2018-09-05T12:20;80;50.29578;3.85388
14094;Radar discriminant;2018-09-05T12:20;80;48.76852;2.61274
14095;Radar discriminant;2018-09-05T12:20;80;49.052103;6.170171
14096;Radar discriminant;2018-09-05T12:20;80;42.80218;3.030407
14097;Radar discriminant;2018-09-05T12:20;80;48.700083;6.971603
14098;Radar discriminant;2018-09-05T12:20;80;48.043;-1.94317
14099;Radar discriminant;2018-09-05T12:20;80;49.08636;1.1882
14100;Radar discriminant;2018-09-05T12:20;90;49.57449;2.2023
14101;Radar discriminant;2018-09-05T12:20;80;48.0532;-1.91588
14102;Radar discriminant;2018-09-05T12:20;90;43.5468;6.80423
14103;Radar discriminant;2018-09-05T12:20;80;48.057448;-1.680085
14104;Radar discriminant;2018-09-05T12:20;90;45.71594;3.15225
14105;Radar discriminant;2018-09-05T12:20;80;42.76709;2.89969
14106;Radar discriminant;2018-09-05T12:20;80;47.67987;-1.46141
14107;Radar discriminant;2018-09-05T12:20;90;45.49753;3.2555
14108;Radar discriminant;2018-09-05T12:20;90;43.50612;5.50822
14109;Radar discriminant;2018-09-05T12:20;80;42.5381;3.0272
14110;Radar discriminant;2018-09-05T12:20;90;47.73548;5.19463
14111;Radar discriminant;2018-09-05T12:20;90;45.49594;6.0632
14112;Radar discriminant;2018-09-05T12:20;80;49.3546;1.0827
14113;Radar discriminant;2018-09-05T12:20;80;49.0704;2.24711
14114;Radar discriminant;2018-09-05T12:20;90;48.192497;0.830108
14115;Radar discriminant;2018-09-05T12:20;90;43.533881;6.871259
14116;Radar discriminant;2018-09-05T12:20;90;48.1701;4.3245
14117;Radar discriminant;2018-09-05T12:20;80;48.15867;6.48605
14118;Radar discriminant;2018-09-05T12:20;90;47.075636;2.274846
14119;Radar discriminant;2018-09-05T12:20;80;48.730205;3.906032
14120;Radar discriminant;2018-09-05T12:20;90;46.35551;2.80366
14121;Radar discriminant;2018-09-05T12:20;80;45.73042;-0.62311
14122;Radar discriminant;2018-09-05T12:20;90;47.74799;1.53901
14123;Radar discriminant;2018-09-05T12:20;90;47.89004;1.85813
14124;Radar discriminant;2018-09-05T12:20;80;47.054358;-0.920699
14125;Radar discriminant;2018-09-05T12:20;90;48.66979;5.91715
14126;Radar discriminant;2018-09-05T12:20;90;48.57917;2.63788
14127;Radar discriminant;2018-09-05T12:20;90;49.984758;1.683684
14128;Radar discriminant;2018-09-05T12:20;80;48.7037;2.44358
14129;Radar discriminant;2018-09-05T12:20;90;48.26519;1.85257
14130;Radar discriminant;2018-09-05T12:20;90;47.1883;2.16616
14131;Radar discriminant;2018-09-05T12:20;90;46.466315;4.880352
14132;Radar discriminant;2018-09-05T12:20;90;44.70121;3.28069
14133;Radar discriminant;2018-09-05T12:20;80;50.4485;2.58465
14134;Radar discriminant;2018-09-05T12:20;80;49.25938;-0.38312
14135;Radar discriminant;2018-09-05T12:20;90;44.0559;0.88012
14136;Radar discriminant;2018-09-05T12:20;90;45.11091;3.13624
14137;Radar discriminant;2018-09-05T12:20;80;48.78852;1.626852
14138;Radar discriminant;2018-09-05T12:20;90;45.1108;3.13646
14139;Radar discriminant;2018-09-05T12:20;80;47.9689;-3.98777
14140;Radar discriminant;2018-09-05T12:20;80;48.4548;-4.37707
14141;Radar discriminant;2018-09-05T12:20;80;50.38616;1.87375
14142;Radar discriminant;2018-09-05T12:20;90;50.86398;1.7402
14143;Radar discriminant;2018-09-05T12:20;80;44.35389;1.46445
14144;Radar discriminant;2018-09-05T12:20;90;47.0998;-1.47264
14145;Radar discriminant;2018-09-05T12:20;80;43.507556;4.860163
14146;Radar discriminant;2018-09-05T12:20;80;50.319937;3.60362
14147;Radar discriminant;2018-09-05T12:20;90;45.8752;3.64095
14148;Radar discriminant;2018-09-05T12:20;90;46.38436;-0.36723
14149;Radar discriminant;2018-09-05T12:20;90;45.37292;4.80638
14150;Radar discriminant;2018-09-05T12:20;80;48.3351;6.8941
14151;Radar discriminant;2018-09-05T12:20;80;48.99326;1.193836
14152;Radar discriminant;2018-09-05T12:20;90;45.370988;5.491938
14153;Radar discriminant;2018-09-05T12:20;90;47.994335;1.854396
14154;Radar discriminant;2018-09-05T12:20;90;48.26556;1.85308
14155;Radar discriminant;2018-09-05T12:20;90;43.512;5.45668
14156;Radar discriminant;2018-09-05T12:20;90;48.192203;0.830547
14157;Radar discriminant;2018-09-05T12:20;90;47.275026;-1.540395
14158;Radar discriminant;2018-09-05T12:20;90;48.176342;5.730125
14159;Radar discriminant;2018-09-05T12:20;80;42.68988;2.82703
14160;Radar discriminant;2018-09-05T12:20;80;48.101803;-1.432711
14161;Radar discriminant;2018-09-05T12:20;80;48.3295;4.1133
14162;Radar discriminant;2018-09-05T12:20;90;48.3647;4.16042
14163;Radar discriminant;2018-09-05T12:20;90;45.469651;5.4011
14164;Radar discriminant;2018-09-05T12:20;80;42.6081;2.98456
14165;Radar discriminant;2018-09-05T12:20;90;48.27307;3.89477
14166;Radar discriminant;2018-09-05T12:20;80;48.011707;-1.59979
14167;Radar discriminant;2018-09-05T12:20;80;42.70675;2.98598
14168;Radar discriminant;2018-09-05T12:20;90;49.85744;2.41556
14169;Radar discriminant;2018-09-05T12:20;90;48.7129;2.308
14170;Radar discriminant;2018-09-05T12:20;90;46.465533;4.879322
14171;Radar discriminant;2018-09-05T12:20;90;47.773558;7.362957
14172;Radar discriminant;2018-09-05T12:20;80;47.958419;7.308257
14173;Radar discriminant;2018-09-05T12:20;90;46.085752;6.088236
14174;Radar discriminant;2018-09-05T12:20;80;48.434486;-2.817417
14175;Radar discriminant;2018-09-05T12:20;80;48.790311;2.070456
14176;Radar discriminant;2018-09-05T12:20;80;43.740074;-1.035058
14177;Radar discriminant;2018-09-05T12:20;80;43.721155;-1.12237
14178;Radar discriminant;2018-09-05T12:20;90;46.049706;6.080695
14179;Radar discriminant;2018-09-05T12:20;90;47.773536;7.362936
14180;Radar discriminant;2018-09-05T12:20;80;47.95778;7.30806
14181;Radar discriminant;2018-09-05T12:20;80;48.610522;-3.276339
14182;Radar discriminant;2018-09-05T12:20;80;48.853662;1.179271
14183;Radar discriminant;2018-09-05T12:20;80;48.86851;1.17674
14184;Radar discriminant;2018-09-05T12:20;90;43.13768;6.04168
14185;Radar discriminant;2018-09-05T12:20;90;47.086;5.4204
14186;Radar discriminant;2018-09-05T12:20;90;46.0038;4.73286
14187;Radar discriminant;2018-09-05T12:20;80;48.038988;-4.076303
14188;Radar discriminant;2018-09-05T12:20;80;48.518535;-4.045053
14189;Radar discriminant;2018-09-05T12:20;80;43.45083;-1.492198
14190;Radar discriminant;2018-09-05T12:20;90;45.616445;5.896973
14191;Radar discriminant;2018-09-05T12:20;80;46.972338;-0.807677
14192;Radar discriminant;2018-09-05T12:20;80;48.341;6.3139
14193;Radar discriminant;2018-09-05T12:20;80;47.905;-1.6849
14194;Radar discriminant;2018-09-05T12:20;90;47.116119;-0.826199
14195;Radar discriminant;2018-09-05T12:20;80;49.305;2.4529
14196;Radar discriminant;2018-09-05T12:20;80;48.548;-3.4115
14197;Radar discriminant;2018-09-05T12:20;80;48.416;-2.308
14198;Radar discriminant;2018-09-05T12:20;80;48.51575;-2.03866
14199;Radar discriminant;2018-09-05T12:20;80;49.138;1.182
14200;Radar discriminant;2018-09-05T12:20;80;43.857986;-0.722169
14201;Radar discriminant;2018-09-05T12:20;80;43.85137;-0.738436
14202;Radar discriminant;2018-09-05T12:20;80;47.671;-2.9395
14203;Radar discriminant;2018-09-05T12:20;80;48.509;0.3452
14204;Radar discriminant;2018-09-05T12:20;80;44.883648;-0.333458
14205;Radar discriminant;2018-09-05T12:20;80;47.156;-1.3227
14206;Radar discriminant;2018-09-05T12:20;90;48.832194;2.154142
14207;Radar discriminant;2018-09-05T12:20;90;49.534;4.4246
14208;Radar discriminant;2018-09-05T12:20;90;48.656155;4.17437
14209;Radar discriminant;2018-09-05T12:20;80;45.266063;4.150615
14210;Radar discriminant;2018-09-05T12:20;70;48.423793;2.140934
14211;Radar discriminant;2018-09-05T12:20;80;48.485161;2.194555
14212;Radar discriminant;2018-09-05T12:20;70;46.827144;-0.423377
14213;Radar discriminant;2018-09-05T12:20;80;50.328517;2.875154
14214;Radar discriminant;2018-09-05T12:20;50;44.417805;3.183342
14215;Radar discriminant;2018-09-05T12:20;80;45.45964;4.486546
14216;Radar fixe;2018-09-05T12:20;;48.8543;2.25437
14217;Radar fixe;2018-09-05T12:20;;46.62896;0.35564
14218;Radar fixe;2018-09-05T12:20;;43.5135;-1.46733
14219;Radar fixe;2018-09-05T12:20;;49.17486;-0.31164
14220;Radar fixe;2018-09-05T12:20;;48.7741;2.40784
14221;Radar fixe;2018-09-05T12:20;;49.1069;6.14738
14222;Radar fixe;2018-09-05T12:20;;48.89645;2.30974
14223;Radar fixe;2018-09-05T12:20;;50.41841;2.41399
14224;Radar fixe;2018-09-05T12:20;;43.38001;5.35354
14225;Radar fixe;2018-09-05T12:20;;46.31121;4.83825
14226;Radar fixe;2018-09-05T12:20;;48.00498;0.37071
14227;Radar fixe;2018-09-05T12:20;;48.89004;2.39613
14228;Radar fixe;2018-09-05T12:20;;48.8167;2.44854
14229;Radar fixe;2018-09-05T12:20;;50.53378;2.60465
14230;Radar fixe;2018-09-05T12:20;;44.6635;-0.3842
14231;Radar fixe;2018-09-05T12:20;;45.67848;0.14837
14232;Radar fixe;2018-09-05T12:20;;45.61721;0.1006
14233;Radar fixe;2018-09-05T12:20;;47.80291;0.31546
14234;Radar fixe;2018-09-05T12:20;;46.18153;-1.13972
14235;Radar fixe;2018-09-05T12:20;;46.11793;-1.1071
14236;Radar fixe;2018-09-05T12:20;;45.77271;4.83601
14237;Radar fixe;2018-09-05T12:20;;45.76357;4.80266
14238;Radar fixe;2018-09-05T12:20;;45.4932;6.51932
14239;Radar fixe;2018-09-05T12:20;;44.63378;4.77037
14240;Radar fixe;2018-09-05T12:20;;45.2242;4.81691
14241;Radar fixe;2018-09-05T12:20;;46.78971;4.84233
14242;Radar fixe;2018-09-05T12:20;;48.18697;-1.96266
14243;Radar fixe;2018-09-05T12:20;;48.10572;-1.50378
14244;Radar fixe;2018-09-05T12:20;;49.92349;2.32861
14245;Radar fixe;2018-09-05T12:20;;48.45588;2.60473
14246;Radar fixe;2018-09-05T12:20;;48.45603;2.60488
14247;Radar fixe;2018-09-05T12:20;;44.88349;-0.55534
14248;Radar fixe;2018-09-05T12:20;;43.73442;7.25137
14249;Radar fixe;2018-09-05T12:20;;44.1232;4.79898
14250;Radar fixe;2018-09-05T12:20;;48.92981;2.36345
14251;Radar fixe;2018-09-05T12:20;;48.88333;2.26472
14252;Radar fixe;2018-09-05T12:20;;43.66582;7.20722
14253;Radar fixe;2018-09-05T12:20;;48.49267;7.55745
14254;Radar fixe;2018-09-05T12:20;;41.93201;8.75645
14255;Radar fixe;2018-09-05T12:20;;47.13053;-1.73999
14256;Radar fixe;2018-09-05T12:20;;47.19506;-1.85438
14257;Radar fixe;2018-09-05T12:20;;43.61005;1.41945
14258;Radar fixe;2018-09-05T12:20;;45.91482;6.08237
14259;Radar fixe;2018-09-05T12:20;;46.05159;6.08709
14260;Radar fixe;2018-09-05T12:20;;43.4229;5.37299
14261;Radar fixe;2018-09-05T12:20;;43.3278;5.37814
14262;Radar fixe;2018-09-05T12:20;;43.35563;5.3471
14263;Radar fixe;2018-09-05T12:20;;43.34427;5.34679
14264;Radar fixe;2018-09-05T12:20;;43.30666;3.44236
14265;Radar fixe;2018-09-05T12:20;;43.494064;3.776145
14266;Radar fixe;2018-09-05T12:20;;43.42333;3.74408
14267;Radar fixe;2018-09-05T12:20;;48.01813;2.11227
14268;Radar fixe;2018-09-05T12:20;;48.15247;2.76366
14269;Radar fixe;2018-09-05T12:20;;48.08149;-1.69679
14270;Radar fixe;2018-09-05T12:20;;48.04582;-1.63036
14271;Radar fixe;2018-09-05T12:20;;49.45188;1.14532
14272;Radar fixe;2018-09-05T12:20;;43.94884;4.84067
14273;Radar fixe;2018-09-05T12:20;;43.94887;4.84069
14274;Radar fixe;2018-09-05T12:20;;47.78869;-3.25268
14275;Radar fixe;2018-09-05T12:20;;48.08683;-3.55049
14276;Radar fixe;2018-09-05T12:20;;49.22406;2.54604
14277;Radar fixe;2018-09-05T12:20;;49.22665;2.54273
14278;Radar fixe;2018-09-05T12:20;;48.60649;6.33212
14279;Radar fixe;2018-09-05T12:20;;48.77026;1.98503
14280;Radar fixe;2018-09-05T12:20;;48.3913;-4.40205
14281;Radar fixe;2018-09-05T12:20;;46.92863;-1.26183
14282;Radar fixe;2018-09-05T12:20;;46.61224;-1.0395
14283;Radar fixe;2018-09-05T12:20;;45.26191;5.52653
14284;Radar fixe;2018-09-05T12:20;;45.65505;5.11342
14285;Radar fixe;2018-09-05T12:20;;45.48273;4.8323
14286;Radar fixe;2018-09-05T12:20;;41.98769;8.77188
14287;Radar fixe;2018-09-05T12:20;;49.04783;2.33193
14288;Radar fixe;2018-09-05T12:20;;48.5429;1.54604
14289;Radar fixe;2018-09-05T12:20;;48.93387;2.56774
14290;Radar fixe;2018-09-05T12:20;;46.21175;5.29042
14291;Radar fixe;2018-09-05T12:20;;48.75138;1.45159
14292;Radar fixe;2018-09-05T12:20;;47.67198;6.92381
14293;Radar fixe;2018-09-05T12:20;;44.50116;3.46284
14294;Radar fixe;2018-09-05T12:20;;47.77277;7.22639
14295;Radar fixe;2018-09-05T12:20;;44.73788;4.64336
14296;Radar fixe;2018-09-05T12:20;;44.89669;2.40773
14297;Radar fixe;2018-09-05T12:20;;49.49519;1.6849
14298;Radar fixe;2018-09-05T12:20;;45.88424;5.16879
14299;Radar fixe;2018-09-05T12:20;;49.24496;3.03571
14300;Radar fixe;2018-09-05T12:20;;46.26858;3.48903
14301;Radar fixe;2018-09-05T12:20;;46.23546;3.28459
14302;Radar fixe;2018-09-05T12:20;;46.17012;3.45748
14303;Radar fixe;2018-09-05T12:20;;46.45832;3.36763
14304;Radar fixe;2018-09-05T12:20;;45.05807;4.84064
14305;Radar fixe;2018-09-05T12:20;;43.08329;2.94368
14306;Radar fixe;2018-09-05T12:20;;44.52474;2.3331
14307;Radar fixe;2018-09-05T12:20;;45.81743;0.06857
14308;Radar fixe;2018-09-05T12:20;;45.80214;-0.13577
14309;Radar fixe;2018-09-05T12:20;;47.33708;4.95722
14310;Radar fixe;2018-09-05T12:20;;47.25353;5.08055
14311;Radar fixe;2018-09-05T12:20;;47.33701;5.03369
14312;Radar fixe;2018-09-05T12:20;;45.15661;0.77934
14313;Radar fixe;2018-09-05T12:20;;45.22916;0.67979
14314;Radar fixe;2018-09-05T12:20;;44.39963;4.7043
14315;Radar fixe;2018-09-05T12:20;;44.70534;4.80003
14316;Radar fixe;2018-09-05T12:20;;43.94883;4.67539
14317;Radar fixe;2018-09-05T12:20;;43.94882;4.77246
14318;Radar fixe;2018-09-05T12:20;;44.48154;1.40138
14319;Radar fixe;2018-09-05T12:20;;44.23888;0.49729
14320;Radar fixe;2018-09-05T12:20;;44.50246;0.16753
14321;Radar fixe;2018-09-05T12:20;;49.94754;3.23867
14322;Radar fixe;2018-09-05T12:20;;46.88885;5.72928
14323;Radar fixe;2018-09-05T12:20;;44.04511;2.97343
14324;Radar fixe;2018-09-05T12:20;;46.98935;3.25853
14325;Radar fixe;2018-09-05T12:20;;48.95811;2.84479
14326;Radar fixe;2018-09-05T12:20;;48.97724;2.23349
14327;Radar fixe;2018-09-05T12:20;;46.57785;5.44001
14328;Radar fixe;2018-09-05T12:20;;44.35989;4.18885
14329;Radar fixe;2018-09-05T12:20;;48.71967;3.53421
14330;Radar fixe;2018-09-05T12:20;;48.67391;2.34275
14331;Radar fixe;2018-09-05T12:20;;49.16668;6.87561
14332;Radar fixe;2018-09-05T12:20;;49.11965;6.21497
14333;Radar fixe;2018-09-05T12:20;;49.4454;1.2005
14334;Radar fixe;2018-09-05T12:20;;44.47583;6.03457
14335;Radar fixe;2018-09-05T12:20;;47.53431;1.41633
14336;Radar fixe;2018-09-05T12:20;;45.6354;-0.97539
14337;Radar fixe;2018-09-05T12:20;;49.23461;4.03943
14338;Radar fixe;2018-09-05T12:20;;46.31879;-0.99235
14339;Radar fixe;2018-09-05T12:20;;48.83791;2.22399
14340;Radar fixe;2018-09-05T12:20;;48.8268;2.15161
14341;Radar fixe;2018-09-05T12:20;;44.99301;4.99052
14342;Radar fixe;2018-09-05T12:20;;45.57308;-0.76019
14343;Radar fixe;2018-09-05T12:20;;48.11581;-1.36965
14344;Radar fixe;2018-09-05T12:20;;47.8408;-1.72092
14345;Radar fixe;2018-09-05T12:20;;47.64114;6.85237
14346;Radar fixe;2018-09-05T12:20;;43.98956;4.9038
14347;Radar fixe;2018-09-05T12:20;;43.86528;4.99709
14348;Radar fixe;2018-09-05T12:20;;48.83241;2.28062
14349;Radar fixe;2018-09-05T12:20;;48.88572;2.28803
14350;Radar fixe;2018-09-05T12:20;;46.78682;1.68372
14351;Radar fixe;2018-09-05T12:20;;48.86087;2.41399
14352;Radar fixe;2018-09-05T12:20;;43.78758;3.87394
14353;Radar fixe;2018-09-05T12:20;;43.68044;3.82139
14354;Radar fixe;2018-09-05T12:20;;49.15467;0.72225
14355;Radar fixe;2018-09-05T12:20;;46.92244;1.29655
14356;Radar fixe;2018-09-05T12:20;;47.75802;7.35231
14357;Radar fixe;2018-09-05T12:20;;48.76259;2.41895
14358;Radar fixe;2018-09-05T12:20;;48.76239;2.41901
14359;Radar fixe;2018-09-05T12:20;;43.17309;0.97521
14360;Radar fixe;2018-09-05T12:20;;43.17349;0.97559
14361;Radar fixe;2018-09-05T12:20;;49.13881;6.81451
14362;Radar fixe;2018-09-05T12:20;;49.2977;1.12069
14363;Radar fixe;2018-09-05T12:20;;45.56784;5.35584
14364;Radar fixe;2018-09-05T12:20;;45.35878;5.9977
14365;Radar fixe;2018-09-05T12:20;;43.42323;0.04954
14366;Radar fixe;2018-09-05T12:20;;47.76133;-1.93972
14367;Radar fixe;2018-09-05T12:20;;43.21835;5.81183
14368;Radar fixe;2018-09-05T12:20;;47.33407;1.20635
14369;Radar fixe;2018-09-05T12:20;;46.42902;4.40949
14370;Radar fixe;2018-09-05T12:20;;46.2394;4.04019
14371;Radar fixe;2018-09-05T12:20;;47.62763;6.17827
14372;Radar fixe;2018-09-05T12:20;;49.22405;0.9473
14373;Radar fixe;2018-09-05T12:20;;49.14012;0.65222
14374;Radar fixe;2018-09-05T12:20;;48.719;-1.40957
14375;Radar fixe;2018-09-05T12:20;;45.00722;3.87917
14376;Radar fixe;2018-09-05T12:20;;49.9185;1.10488
14377;Radar fixe;2018-09-05T12:20;;45.29287;4.14182
14378;Radar fixe;2018-09-05T12:20;;48.57881;-3.73758
14379;Radar fixe;2018-09-05T12:20;;48.5787;-3.73713
14380;Radar fixe;2018-09-05T12:20;;16.25425;-61.56124
14381;Radar fixe;2018-09-05T12:20;;48.38294;-2.37652
14382;Radar fixe;2018-09-05T12:20;;48.24163;-3.3369
14383;Radar fixe;2018-09-05T12:20;;48.2452;-3.34723
14384;Radar fixe;2018-09-05T12:20;;50.9345;1.88208
14385;Radar fixe;2018-09-05T12:20;;50.50315;1.76615
14386;Radar fixe;2018-09-05T12:20;;50.803;2.10876
14387;Radar fixe;2018-09-05T12:20;;45.5569;4.28565
14388;Radar fixe;2018-09-05T12:20;;47.11753;3.22756
14389;Radar fixe;2018-09-05T12:20;;47.90534;1.89729
14390;Radar fixe;2018-09-05T12:20;;47.93455;1.7618
14391;Radar fixe;2018-09-05T12:20;;45.12362;1.55456
14392;Radar fixe;2018-09-05T12:20;;45.22226;1.42767
14393;Radar fixe;2018-09-05T12:20;;48.85013;2.55588
14394;Radar fixe;2018-09-05T12:20;;48.48442;5.11311
14395;Radar fixe;2018-09-05T12:20;;48.37656;5.1565
14396;Radar fixe;2018-09-05T12:20;;48.54187;-0.49413
14397;Radar fixe;2018-09-05T12:20;;14.80932;-61.02076
14398;Radar fixe;2018-09-05T12:20;;14.58958;-60.98281
14399;Radar fixe;2018-09-05T12:20;;14.52809;-60.98237
